"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
374,"2018-11-01 15:34:48.0010","2018-11-01 15:41:02.4910",73,"Harvard Square at Brattle St / Eliot St",42.373231,-71.120886,149,"175 N Harvard St",42.363796,-71.129164,3026,"Customer",1969,0
940,"2018-11-01 15:34:57.3370","2018-11-01 15:50:37.3990",96,"Cambridge Main Library at Broadway / Trowbridge St",42.373379,-71.111075,177,"University Park",42.36264779118595,-71.10006093978882,3522,"Subscriber",2002,1
548,"2018-11-01 15:35:08.8350","2018-11-01 15:44:17.4540",189,"Kendall T",42.362427842912396,-71.08495473861694,206,"Government Center - Cambridge St at Court St",42.359802515995526,-71.05960782626425,2371,"Subscriber",1970,1
467,"2018-11-01 15:35:08.7110","2018-11-01 15:42:55.7160",68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,3526,"Subscriber",1993,1
600,"2018-11-01 15:35:25.1090","2018-11-01 15:45:25.3550",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,4064,"Customer",1960,2
109,"2018-11-01 15:35:24.5130","2018-11-01 15:37:13.8800",13,"Boston Medical Center - E Concord St at Harrison Ave",42.33671641210506,-71.06880776602338,13,"Boston Medical Center - E Concord St at Harrison Ave",42.33671641210506,-71.06880776602338,3189,"Subscriber",1963,1
1146,"2018-11-01 15:35:49.0520","2018-11-01 15:54:55.7170",49,"Stuart St at Charles St",42.351146,-71.066289,161,"W Broadway at D St",42.3391085,-71.0514432,2750,"Subscriber",1984,1
375,"2018-11-01 15:35:50.0510","2018-11-01 15:42:05.9200",42,"Boylston St at Arlington St",42.35256693391622,-71.06770543386118,35,"Arch St at Franklin St",42.355335019412564,-71.0582291708306,3210,"Subscriber",1981,1
681,"2018-11-01 15:36:02.9050","2018-11-01 15:47:24.0410",61,"Boylston St at Fairfield St",42.348762,-71.082383,23,"Boston City Hall - 28 State St",42.35892,-71.057629,3244,"Subscriber",1996,1
495,"2018-11-01 15:36:13.0730","2018-11-01 15:44:28.7860",139,"Dana Park",42.361780439606044,-71.10809952020645,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,2449,"Subscriber",1968,2
2569,"2018-11-01 15:36:16.7310","2018-11-01 16:19:05.7800",23,"Boston City Hall - 28 State St",42.35892,-71.057629,23,"Boston City Hall - 28 State St",42.35892,-71.057629,3403,"Subscriber",1961,1
287,"2018-11-01 15:36:25.2490","2018-11-01 15:41:12.9480",228,"One Memorial Drive",42.361619320766856,-71.0804355052096,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,4158,"Subscriber",1995,1
865,"2018-11-01 15:36:28.8930","2018-11-01 15:50:54.1510",10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,52,"Newbury St at Hereford St",42.348717,-71.085954,3396,"Subscriber",2000,2
839,"2018-11-01 15:36:38.1070","2018-11-01 15:50:37.7730",189,"Kendall T",42.362427842912396,-71.08495473861694,52,"Newbury St at Hereford St",42.348717,-71.085954,2413,"Subscriber",1988,2
527,"2018-11-01 15:36:36.3680","2018-11-01 15:45:24.3150",73,"Harvard Square at Brattle St / Eliot St",42.373231,-71.120886,29,"Innovation Lab - 125 Western Ave at Batten Way",42.363732,-71.124565,3207,"Subscriber",1985,1
431,"2018-11-01 15:36:41.2430","2018-11-01 15:43:53.1290",179,"MIT Vassar St",42.355601213279265,-71.10394477844238,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,3503,"Subscriber",1989,2
2015,"2018-11-01 15:36:44.7770","2018-11-01 16:10:20.5910",89,"Harvard Law School at Mass Ave / Jarvis St",42.379011,-71.119945,149,"175 N Harvard St",42.363796,-71.129164,2318,"Subscriber",1971,1
1104,"2018-11-01 15:36:52.7370","2018-11-01 15:55:16.7710",149,"175 N Harvard St",42.363796,-71.129164,329,"Washington St at Myrtle St",42.381699831636816,-71.08377588917392,2062,"Subscriber",1967,1
451,"2018-11-01 15:37:17.3460","2018-11-01 15:44:48.8090",189,"Kendall T",42.362427842912396,-71.08495473861694,144,"Rogers St & Land Blvd",42.36575798214837,-71.07699394226073,3231,"Subscriber",1994,2
1012,"2018-11-01 15:37:34.8050","2018-11-01 15:54:27.5120",40,"Lewis Wharf at Atlantic Ave",42.363871,-71.050877,161,"W Broadway at D St",42.3391085,-71.0514432,2918,"Subscriber",1982,1
418,"2018-11-01 15:37:37.0450","2018-11-01 15:44:35.0450",343,"Morton St T",42.280725142920296,-71.08617242434775,336,"Mattapan T Stop",42.267902,-71.093641,112,"Customer",1969,0
454,"2018-11-01 15:37:43.5420","2018-11-01 15:45:18.2540",45,"Jersey St. at Boylston St.",42.3446808403874,-71.09785348176956,5,"Northeastern University - North Parking Lot",42.341814,-71.090179,4159,"Subscriber",1997,2
435,"2018-11-01 15:37:47.4540","2018-11-01 15:45:02.8160",117,"Binney St / Sixth St",42.36616223459919,-71.08688293667001,95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,2977,"Subscriber",1996,1
955,"2018-11-01 15:37:56.4890","2018-11-01 15:53:52.2340",66,"Allston Green District - Griggs St at Commonwealth Ave",42.34922469338298,-71.13275302578586,36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,2899,"Subscriber",1982,2
456,"2018-11-01 15:38:01.9580","2018-11-01 15:45:38.2810",157,"Seaport Blvd at Sleeper St",42.35317809186252,-71.04817356923377,190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,3861,"Subscriber",1980,1
349,"2018-11-01 15:38:01.8870","2018-11-01 15:43:51.2620",10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,9,"Commonwealth Ave at Agganis Way",42.35169201885973,-71.11903488636017,1319,"Subscriber",1999,1
607,"2018-11-01 15:38:31.7330","2018-11-01 15:48:39.5590",84,"CambridgeSide Galleria - CambridgeSide PL at Land Blvd",42.366981,-71.076472,94,"Main St at Austin St",42.375603,-71.064608,2494,"Subscriber",1993,2
2426,"2018-11-01 15:38:50.3590","2018-11-01 16:19:17.0260",58,"Mugar Way at Beacon St",42.355536284897084,-71.07286870479584,78,"Union Square - Somerville",42.37980717512428,-71.09387040138245,3653,"Subscriber",1992,2
487,"2018-11-01 15:39:01.4020","2018-11-01 15:47:09.3250",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,3974,"Subscriber",1988,1
392,"2018-11-01 15:39:08.3470","2018-11-01 15:45:41.0320",70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.12188071012497,87,"Harvard University Housing - 115 Putnam Ave at Peabody Terrace",42.366621,-71.114214,3508,"Subscriber",1978,1
505,"2018-11-01 15:39:29.8380","2018-11-01 15:47:54.9090",61,"Boylston St at Fairfield St",42.348762,-71.082383,50,"Boylston St at Berkeley St",42.3511419825475,-71.07329249382019,3881,"Subscriber",1958,2
432,"2018-11-01 15:39:44.6470","2018-11-01 15:46:56.7500",24,"Seaport Square - Seaport Blvd at Northern Ave",42.35148193460858,-71.04436084628105,20,"Aquarium T Stop - 200 Atlantic Ave",42.35991176110118,-71.0514298081398,3509,"Subscriber",1989,2
562,"2018-11-01 15:39:47.8170","2018-11-01 15:49:10.0590",51,"Washington St at Lenox St",42.3350989929096,-71.07903778553009,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,3598,"Subscriber",1993,1
707,"2018-11-01 15:39:48.1220","2018-11-01 15:51:35.9680",20,"Aquarium T Stop - 200 Atlantic Ave",42.35991176110118,-71.0514298081398,24,"Seaport Square - Seaport Blvd at Northern Ave",42.35148193460858,-71.04436084628105,3013,"Subscriber",1994,2
189,"2018-11-01 15:40:06.6910","2018-11-01 15:43:16.0220",206,"Government Center - Cambridge St at Court St",42.359802515995526,-71.05960782626425,190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,3083,"Subscriber",1995,1
812,"2018-11-01 15:40:13.0500","2018-11-01 15:53:45.3030",107,"Ames St at Main St",42.3625,-71.08822,73,"Harvard Square at Brattle St / Eliot St",42.373231,-71.120886,2566,"Subscriber",1975,1
507,"2018-11-01 15:40:29.7820","2018-11-01 15:48:57.4130",69,"Coolidge Corner - Beacon St at Centre St",42.341598,-71.123338,338,"Commonwealth Ave at Kelton St",42.348358628170445,-71.13997217276847,3232,"Subscriber",1970,2
939,"2018-11-01 15:40:43.0740","2018-11-01 15:56:22.5100",20,"Aquarium T Stop - 200 Atlantic Ave",42.35991176110118,-71.0514298081398,39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,3519,"Subscriber",1989,1
763,"2018-11-01 15:40:52.0510","2018-11-01 15:53:35.4270",13,"Boston Medical Center - E Concord St at Harrison Ave",42.33671641210506,-71.06880776602338,50,"Boylston St at Berkeley St",42.3511419825475,-71.07329249382019,2920,"Subscriber",1987,2
682,"2018-11-01 15:41:12.6310","2018-11-01 15:52:35.5850",64,"Congress St at Sleeper St",42.351004495946704,-71.04930013418198,190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,3249,"Subscriber",1967,1
74,"2018-11-01 15:41:13.3000","2018-11-01 15:42:27.8740",189,"Kendall T",42.362427842912396,-71.08495473861694,189,"Kendall T",42.362427842912396,-71.08495473861694,2404,"Subscriber",1993,2
163,"2018-11-01 15:41:12.2090","2018-11-01 15:43:55.6480",31,"Seaport Hotel - Congress St at Seaport Ln",42.34881026188269,-71.04167744055303,64,"Congress St at Sleeper St",42.351004495946704,-71.04930013418198,1631,"Subscriber",1984,1
593,"2018-11-01 15:41:26.5550","2018-11-01 15:51:19.7490",332,"Harvard Ave at Brainerd Rd",42.34953016890375,-71.13022770741735,227,"Silber Way",42.34949599514002,-71.10057592391968,3928,"Subscriber",1995,2
2061,"2018-11-01 15:41:53.0050","2018-11-01 16:16:14.1000",234,"Broadway at Central St",42.39517150121575,-71.09850591982195,142,"Alewife Station at Russell Field",42.396105,-71.139459,2509,"Customer",1977,2
346,"2018-11-01 15:41:53.8840","2018-11-01 15:47:40.5760",91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,185,"Third at Binney",42.36544486137399,-71.08277142047882,3514,"Subscriber",1985,2
276,"2018-11-01 15:41:56.3540","2018-11-01 15:46:32.5860",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,179,"MIT Vassar St",42.355601213279265,-71.10394477844238,2629,"Subscriber",1987,1
1325,"2018-11-01 15:42:16.7580","2018-11-01 16:04:22.0700",357,"Centre St at Seaverns Ave",42.3121203,-71.1142981,52,"Newbury St at Hereford St",42.348717,-71.085954,2654,"Subscriber",1988,0
1189,"2018-11-01 15:42:22.8350","2018-11-01 16:02:12.2210",10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,143,"EF - North Point Park",42.369885,-71.069957,3518,"Subscriber",1989,2
293,"2018-11-01 15:42:27.9330","2018-11-01 15:47:20.9630",189,"Kendall T",42.362427842912396,-71.08495473861694,177,"University Park",42.36264779118595,-71.10006093978882,4168,"Subscriber",1998,2
277,"2018-11-01 15:42:30.4150","2018-11-01 15:47:08.0430",221,"Verizon Innovation Hub 10 Ware Street",42.37250864997261,-71.11305356025696,76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,3426,"Subscriber",1966,1
397,"2018-11-01 15:42:37.1760","2018-11-01 15:49:14.2170",189,"Kendall T",42.362427842912396,-71.08495473861694,335,"Harvard St at Greene-Rose Heritage Park",42.36599432867437,-71.09522221614498,2770,"Subscriber",1993,2
981,"2018-11-01 15:42:49.5440","2018-11-01 15:59:11.3240",227,"Silber Way",42.34949599514002,-71.10057592391968,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,2531,"Customer",1969,0
823,"2018-11-01 15:42:50.6140","2018-11-01 15:56:34.0620",91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,5,"Northeastern University - North Parking Lot",42.341814,-71.090179,3031,"Subscriber",1997,1
932,"2018-11-01 15:42:51.9510","2018-11-01 15:58:24.8350",13,"Boston Medical Center - E Concord St at Harrison Ave",42.33671641210506,-71.06880776602338,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,134,"Subscriber",1960,2
1919,"2018-11-01 15:43:01.3600","2018-11-01 16:15:01.2080",74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,4212,"Subscriber",1988,1
1600,"2018-11-01 15:43:05.6890","2018-11-01 16:09:46.3990",23,"Boston City Hall - 28 State St",42.35892,-71.057629,126,"Egleston Square - Atherton St at Washington St",42.315692,-71.098634,3664,"Subscriber",1986,1
673,"2018-11-01 15:43:08.8840","2018-11-01 15:54:22.6060",227,"Silber Way",42.34949599514002,-71.10057592391968,5,"Northeastern University - North Parking Lot",42.341814,-71.090179,1074,"Subscriber",1988,1
1038,"2018-11-01 15:43:11.2360","2018-11-01 16:00:29.6520",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,109,"TD Garden - West End Park",42.36590788445084,-71.06446668505669,3956,"Subscriber",1972,2
940,"2018-11-01 15:43:13.5080","2018-11-01 15:58:53.6590",5,"Northeastern University - North Parking Lot",42.341814,-71.090179,74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,2034,"Subscriber",1957,1
422,"2018-11-01 15:43:14.4240","2018-11-01 15:50:16.9730",50,"Boylston St at Berkeley St",42.3511419825475,-71.07329249382019,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,4007,"Subscriber",1978,2
362,"2018-11-01 15:43:17.9430","2018-11-01 15:49:20.5090",13,"Boston Medical Center - E Concord St at Harrison Ave",42.33671641210506,-71.06880776602338,364,"Tremont St at Northampton St",42.33889559644165,-71.08149975611013,2308,"Subscriber",1994,1
659,"2018-11-01 15:43:35.8960","2018-11-01 15:54:35.6060",68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,2564,"Subscriber",1993,1
1223,"2018-11-01 15:43:38.3850","2018-11-01 16:04:01.5940",5,"Northeastern University - North Parking Lot",42.341814,-71.090179,57,"Columbus Ave at Massachusetts Ave",42.340542615516355,-71.08138847914233,3614,"Subscriber",1962,2
171,"2018-11-01 15:44:04.5010","2018-11-01 15:46:56.1770",117,"Binney St / Sixth St",42.36616223459919,-71.08688293667001,189,"Kendall T",42.362427842912396,-71.08495473861694,476,"Subscriber",1987,1
861,"2018-11-01 15:44:12.1680","2018-11-01 15:58:33.8620",96,"Cambridge Main Library at Broadway / Trowbridge St",42.373379,-71.111075,177,"University Park",42.36264779118595,-71.10006093978882,4016,"Customer",1972,1
619,"2018-11-01 15:44:16.6150","2018-11-01 15:54:36.5520",179,"MIT Vassar St",42.355601213279265,-71.10394477844238,189,"Kendall T",42.362427842912396,-71.08495473861694,3857,"Subscriber",1982,1
859,"2018-11-01 15:44:34.6280","2018-11-01 15:58:54.5900",329,"Washington St at Myrtle St",42.381699831636816,-71.08377588917392,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,2400,"Subscriber",1997,1
766,"2018-11-01 15:44:36.8130","2018-11-01 15:57:23.0420",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,2801,"Subscriber",2000,2
386,"2018-11-01 15:44:39.5320","2018-11-01 15:51:06.3010",35,"Arch St at Franklin St",42.355335019412564,-71.0582291708306,363,"Harrison Ave at Mullins Way",42.34521562115022,-71.0638403149278,2431,"Subscriber",1988,1
2088,"2018-11-01 15:45:01.8690","2018-11-01 16:19:50.5280",329,"Washington St at Myrtle St",42.381699831636816,-71.08377588917392,55,"Boylston St at Massachusetts Ave",42.347265,-71.088088,3964,"Subscriber",1974,1
348,"2018-11-01 15:45:03.2210","2018-11-01 15:50:51.8000",39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,363,"Harrison Ave at Mullins Way",42.34521562115022,-71.0638403149278,3188,"Subscriber",1977,1
436,"2018-11-01 15:45:09.8390","2018-11-01 15:52:25.8900",20,"Aquarium T Stop - 200 Atlantic Ave",42.35991176110118,-71.0514298081398,24,"Seaport Square - Seaport Blvd at Northern Ave",42.35148193460858,-71.04436084628105,3628,"Subscriber",1969,1
708,"2018-11-01 15:45:17.6390","2018-11-01 15:57:06.2770",78,"Union Square - Somerville",42.37980717512428,-71.09387040138245,139,"Dana Park",42.361780439606044,-71.10809952020645,2116,"Subscriber",1996,2
392,"2018-11-01 15:45:23.1690","2018-11-01 15:51:55.6920",57,"Columbus Ave at Massachusetts Ave",42.340542615516355,-71.08138847914233,50,"Boylston St at Berkeley St",42.3511419825475,-71.07329249382019,2095,"Subscriber",1986,1
494,"2018-11-01 15:45:32.5670","2018-11-01 15:53:47.4490",36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,3764,"Subscriber",1976,1
496,"2018-11-01 15:45:36.0900","2018-11-01 15:53:52.2850",189,"Kendall T",42.362427842912396,-71.08495473861694,178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,2741,"Subscriber",1993,2
1536,"2018-11-01 15:45:36.3050","2018-11-01 16:11:12.6750",23,"Boston City Hall - 28 State St",42.35892,-71.057629,5,"Northeastern University - North Parking Lot",42.341814,-71.090179,2401,"Customer",2000,1
498,"2018-11-01 15:45:44.3130","2018-11-01 15:54:02.8490",78,"Union Square - Somerville",42.37980717512428,-71.09387040138245,96,"Cambridge Main Library at Broadway / Trowbridge St",42.373379,-71.111075,2601,"Subscriber",1983,1
1176,"2018-11-01 15:45:46.3410","2018-11-01 16:05:22.7030",335,"Harvard St at Greene-Rose Heritage Park",42.36599432867437,-71.09522221614498,227,"Silber Way",42.34949599514002,-71.10057592391968,4214,"Subscriber",1993,2
739,"2018-11-01 15:46:06.2420","2018-11-01 15:58:25.9090",35,"Arch St at Franklin St",42.355335019412564,-71.0582291708306,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,2335,"Subscriber",1962,1
1036,"2018-11-01 15:46:13.0950","2018-11-01 16:03:29.3650",227,"Silber Way",42.34949599514002,-71.10057592391968,42,"Boylston St at Arlington St",42.35256693391622,-71.06770543386118,698,"Customer",1969,0
369,"2018-11-01 15:46:27.0170","2018-11-01 15:52:36.4710",342,"Boylston St at Jersey St",42.344650628878306,-71.09732501226972,331,"Huntington Ave at Mass Art",42.336585554561154,-71.0988699646623,4026,"Subscriber",1999,2
241,"2018-11-01 15:47:07.8980","2018-11-01 15:51:09.4250",361,"Deerfield St at Commonwealth Ave",42.34924376955301,-71.09728209692548,233,"St Mary's",42.346197076555455,-71.10728681087494,2924,"Subscriber",1990,2
487,"2018-11-01 15:47:10.0870","2018-11-01 15:55:17.5870",94,"Main St at Austin St",42.375603,-71.064608,85,"Spaulding Rehabilitation Hospital - Charlestown Navy Yard",42.378338,-71.048927,2563,"Subscriber",1983,1
191,"2018-11-01 15:47:09.1110","2018-11-01 15:50:21.0600",40,"Lewis Wharf at Atlantic Ave",42.363871,-71.050877,43,"Rowes Wharf at Atlantic Ave",42.357143,-71.050699,1654,"Subscriber",1975,1
205,"2018-11-01 15:47:13.9210","2018-11-01 15:50:39.1440",11,"Longwood Ave at Binney St",42.338629,-71.1065,3,"Colleges of the Fenway - Fenway at Avenue Louis Pasteur",42.34011512249236,-71.10061883926392,2132,"Subscriber",1992,1
1344,"2018-11-01 15:47:18.4720","2018-11-01 16:09:43.1750",11,"Longwood Ave at Binney St",42.338629,-71.1065,96,"Cambridge Main Library at Broadway / Trowbridge St",42.373379,-71.111075,2204,"Subscriber",1986,1
285,"2018-11-01 15:47:18.0480","2018-11-01 15:52:03.2650",70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.12188071012497,87,"Harvard University Housing - 115 Putnam Ave at Peabody Terrace",42.366621,-71.114214,2208,"Subscriber",1991,1
